CUSTOMER,INVENTLOCATIONID,ROUTECONFIGNAME
21295,2122,2122_10_1800
21295,2122,2122_10_1900
21295,2122,2122_10_2000
21298,2122,2122_10_0820
21298,2122,2122_10_1010
21298,2122,2122_10_1400
21298,2122,2122_10_1545
21298,2122,2122_10_1700
21298,2122,2122_10_1800
21298,2122,2122_10_1900
21298,2122,2122_10_2000
212992,2125,2125_15_0800
212992,2125,2125_15_1000
212992,2125,2125_15_1345
212992,2125,2125_15_1400
212992,2125,2125_15_1545
212992,2125,2125_15_1700
212992,2125,2125_15_1800
212992,2125,2125_15_1900
212992,2125,2125_15_2000
21301,2122,2122_10_0820
21301,2122,2122_10_1010
21301,2122,2122_10_1400
21301,2122,2122_10_1545
21301,2122,2122_10_1700
21301,2122,2122_10_1800
21301,2122,2122_10_1900
21301,2122,2122_10_2000
21302,2122,2122_10_0820
21302,2122,2122_10_1010
21302,2122,2122_10_1400
21302,2122,2122_10_1545
21302,2122,2122_10_1700
21302,2122,2122_10_1800
21302,2122,2122_10_1900
21302,2122,2122_10_2000
21305,2122,2122_10_0820
21305,2122,2122_10_1010
21305,2122,2122_10_1400
21305,2122,2122_10_1545
21305,2122,2122_10_1700
21305,2122,2122_10_1800
21305,2122,2122_10_1900
21305,2122,2122_10_2000
21306,2122,2122_10_0820
21306,2122,2122_10_1010
21306,2122,2122_10_1400
21306,2122,2122_10_1545
21306,2122,2122_10_1700
21306,2122,2122_10_1800
21306,2122,2122_10_1900
21306,2122,2122_10_2000
213097,2520,2520_30_0745
213097,2520,2520_30_0915
213097,2520,2520_30_1030
213097,2520,2520_30_1315
213097,2520,2520_30_1515
213097,2520,2520_30_1600
213097,2520,2520_30_1700
213097,2520,2520_30_1800
213097,2520,2520_30_1900
213097,2520,2520_30_2000
213097,2520,2520_90_0615
213097,2521,2521_40_0800
213097,2521,2521_40_1000
213097,2521,2521_40_1315
213097,2521,2521_40_1515
213097,2521,2521_40_1700
213097,2521,2521_40_1800
213097,2521,2521_40_1900
213097,2521,2521_40_2000
213100,2126,2126_12_0810
213100,2126,2126_12_1010
213100,2126,2126_12_1315
213100,2126,2126_12_1510
213100,2126,2126_12_1700
213100,2126,2126_12_1800
213100,2126,2126_12_1900
213100,2126,2126_12_2000
213103,2215,2215_30_1540
213103,2215,2215_30_1700
213103,2215,2215_30_1800
213103,2215,2215_30_1900
213103,2215,2215_30_2000
213103,2215,2215_51_0830
213103,2215,2215_52_1030
213103,2215,2215_53_1350
21311,2122,2122_10_0820
21311,2122,2122_10_1010
21311,2122,2122_10_1400
21311,2122,2122_10_1545
21311,2122,2122_10_1700
21311,2122,2122_10_1800
21311,2122,2122_10_1900
21311,2122,2122_10_2000
21312,2122,2122_10_0820
21312,2122,2122_10_1010
21312,2122,2122_10_1400
21312,2122,2122_10_1545
21312,2122,2122_10_1700
21312,2122,2122_10_1800
21312,2122,2122_10_1900
21312,2122,2122_10_2000
21313,2122,2122_10_0820
21313,2122,2122_10_1010
21313,2122,2122_10_1400
21313,2122,2122_10_1545
21313,2122,2122_10_1700
21313,2122,2122_10_1800
21313,2122,2122_10_1900
21313,2122,2122_10_2000
21314,2122,2122_10_0820
21314,2122,2122_10_1010
21314,2122,2122_10_1400
21314,2122,2122_10_1545
21314,2122,2122_10_1700
21314,2122,2122_10_1800
21314,2122,2122_10_1900
21314,2122,2122_10_2000
21316,2122,2122_10_0820
21316,2122,2122_10_1010
21316,2122,2122_10_1400
21316,2122,2122_10_1545
21316,2122,2122_10_1700
21316,2122,2122_10_1800
21316,2122,2122_10_1900
21316,2122,2122_10_2000
21319,2421,2421_30_0630
21319,2421,2421_30_0845
21319,2421,2421_30_1145
21319,2421,2421_30_1400
21319,2421,2421_30_1700
21319,2421,2421_30_1800
21319,2421,2421_30_1900
21319,2421,2421_30_2000
213197,2128,2128_10_0800
213197,2128,2128_10_1000
213197,2128,2128_10_1330
213197,2128,2128_10_1415
213197,2128,2128_10_1530
213197,2128,2128_10_1700
213197,2128,2128_10_1800
213197,2128,2128_10_1900
213197,2128,2128_10_2000
21320,2421,2421_30_0630
21320,2421,2421_30_0845
21320,2421,2421_30_1145
21320,2421,2421_30_1400
21320,2421,2421_30_1700
21320,2421,2421_30_1800
21320,2421,2421_30_1900
21320,2421,2421_30_2000
21322,2421,2421_30_0630
21322,2421,2421_30_1145
213256,2122,2122_40_0820
213256,2122,2122_40_1010
213256,2122,2122_40_1400
213256,2122,2122_40_1545
213256,2122,2122_40_1700
213256,2122,2122_40_1800
213256,2122,2122_40_1900
213256,2122,2122_40_2000
213274,2511,2511_10_0805
213274,2511,2511_10_1005
213274,2511,2511_10_1315
213274,2511,2511_10_1515
213274,2511,2511_10_1700
213274,2511,2511_10_1800
213274,2511,2511_10_1900
213274,2511,2511_10_2000
213274,2511,2511_50_0805
213274,2511,2511_50_1005
213274,2511,2511_50_1315
213274,2511,2511_50_1515
213274,2511,2511_50_1700
213274,2511,2511_50_1800
213274,2511,2511_50_1900
213274,2511,2511_50_2000
2133,2401,2401_23_0630
2133,2401,2401_23_0930
2133,2401,2401_23_1320
2133,2401,2401_23_1345
2133,2401,2401_23_1700
2133,2401,2401_23_1800
2133,2401,2401_23_1900
2133,2401,2401_23_2000
2133,2416,2416_23_1500
21332,2310,2310_54_0630
21332,2310,2310_54_0930
21332,2310,2310_54_1300
21332,2310,2310_54_1500
21336,2310,2310_54_0930
21336,2310,2310_54_1500
21338,2310,2310_51_0930
21338,2310,2310_51_1420
21345,2126,2126_02_0810
21345,2126,2126_02_1010
21345,2126,2126_02_1410
21345,2126,2126_02_1700
21345,2126,2126_02_1800
21345,2126,2126_02_1900
21345,2126,2126_02_2000
213476,2211,2211_71_0730
213476,2211,2211_72_0900
213476,2211,2211_73_1020
213476,2211,2211_74_1420
213476,2211,2211_75_1600
213476,2211,2211_75_1700
213476,2211,2211_75_1800
213476,2211,2211_75_1900
213476,2211,2211_75_2000
21351,2126,2126_02_0810
21351,2126,2126_02_1010
21351,2126,2126_02_1410
21351,2126,2126_02_1700
21351,2126,2126_02_1800
21351,2126,2126_02_1900
21351,2126,2126_02_2000
213567,2510,2510_30_0800
213567,2510,2510_30_1000
213567,2510,2510_30_1330
213567,2510,2510_30_1530
213567,2510,2510_30_1700
213567,2510,2510_30_1800
213567,2510,2510_30_1900
213567,2510,2510_30_2000
213567,2522,2522_10_0800
213567,2522,2522_10_1000
213567,2522,2522_10_1330
213567,2522,2522_10_1530
213567,2522,2522_10_1700
213567,2522,2522_10_1800
213567,2522,2522_10_1900
213567,2522,2522_10_2000
2136,2518,
2136,2518,2518_10_0800
2136,2518,2518_10_0915
2136,2518,2518_10_1015
2136,2518,2518_10_1330
2136,2518,2518_10_1430
2136,2518,2518_10_1530
2136,2518,2518_10_1700
2136,2518,2518_10_1800
2136,2518,2518_10_1900
2136,2518,2518_10_2000
21361,2214,2214_21_0830
21361,2214,2214_22_1030
21361,2214,2214_23_1400
21361,2214,2214_24_1545
21361,2214,2214_24_1700
21361,2214,2214_24_1800
21361,2214,2214_24_1900
21361,2214,2214_24_2000
21362,2214,2214_31_0830
21362,2214,2214_32_1030
21362,2214,2214_33_1400
21362,2214,2214_34_1545
21362,2214,2214_34_1700
21362,2214,2214_34_1800
21362,2214,2214_34_1900
21362,2214,2214_34_2000
21364,2214,2214_21_0830
21364,2214,2214_22_1030
21364,2214,2214_23_1400
21364,2214,2214_24_1545
21364,2214,2214_24_1700
21364,2214,2214_24_1800
21364,2214,2214_24_1900
21364,2214,2214_24_2000
213651,2110,2110_10_0800
213651,2110,2110_10_1000
213651,2110,2110_10_1330
213651,2110,2110_10_1430
213651,2110,2110_10_1530
213651,2110,2110_10_1700
213651,2110,2110_10_1800
213651,2110,2110_10_1900
213651,2110,2110_10_2000
213655,2422,2422_20_0645
213655,2422,2422_20_0935
213655,2422,2422_20_1405
213655,2422,2422_20_1700
213655,2422,2422_20_1800
213655,2422,2422_20_1900
213655,2422,2422_20_2000
213661,2520,2520_30_0745
213661,2520,2520_30_0915
213661,2520,2520_30_1030
213661,2520,2520_30_1315
213661,2520,2520_30_1515
213661,2520,2520_30_1600
213661,2520,2520_30_1700
213661,2520,2520_30_1800
213661,2520,2520_30_1900
213661,2520,2520_30_2000
213663,2415,2415_30_0830
213663,2415,2415_30_1445
213663,2415,2415_30_1700
213663,2415,2415_30_1800
213663,2415,2415_30_1900
213663,2415,2415_30_2000
21367,2214,2214_21_0830
21367,2214,2214_22_1030
21367,2214,2214_23_1400
21367,2214,2214_24_1545
21367,2214,2214_24_1700
21367,2214,2214_24_1800
21367,2214,2214_24_1900
21367,2214,2214_24_2000
213745,2211,2211_51_0600
213745,2211,2211_52_0900
213745,2211,2211_53_1100
213745,2211,2211_54_1430
213745,2211,2211_54_1700
213745,2211,2211_54_1900
213745,2211,2211_54_2000
213747,2422,2422_20_0935
21378,2211,2211_31_0600
21378,2211,2211_32_0900
21380,2211,2211_31_0600
21380,2211,2211_32_0900
21382,2401,2401_24_0630
21382,2401,2401_24_0930
21382,2401,2401_24_1345
21382,2401,2401_24_1700
21382,2401,2401_24_1800
21382,2401,2401_24_1900
21382,2401,2401_24_2000
213825,2125,2125_15_0800
213825,2125,2125_15_1000
213825,2125,2125_15_1345
213825,2125,2125_15_1400
213825,2125,2125_15_1545
213825,2125,2125_15_1700
213825,2125,2125_15_1800
213825,2125,2125_15_1900
213825,2125,2125_15_2000
213830,2119,2119_00_0845
213830,2119,2119_00_1400
213830,2119,2119_00_1700
213830,2119,2119_00_1800
213830,2119,2119_00_1900
213830,2119,2119_00_2000
213830,2119,2119_04_1030
213830,2119,2119_04_1700
213830,2119,2119_04_1800
213830,2119,2119_04_1900
213830,2119,2119_04_2000
213830,2119,2119_05_1530
213830,2119,2119_05_1700
213830,2119,2119_05_1800
213830,2119,2119_05_1900
213830,2119,2119_05_2000
213830,2119,2119_93_0630
21392,2401,2401_24_0630
21392,2401,2401_24_0930
21392,2401,2401_24_1345
21392,2401,2401_24_1700
21392,2401,2401_24_1800
21392,2401,2401_24_1900
21392,2401,2401_24_2000
21397,2125,2125_13_0800
21397,2125,2125_13_1000
21397,2125,2125_13_1345
21397,2125,2125_13_1400
21397,2125,2125_13_1545
21397,2125,2125_13_1700
21397,2125,2125_13_1800
21397,2125,2125_13_1900
21397,2125,2125_13_2000
2140,2518,
2140,2518,2518_10_0800
2140,2518,2518_10_0915
2140,2518,2518_10_1015
2140,2518,2518_10_1330
2140,2518,2518_10_1430
2140,2518,2518_10_1530
2140,2518,2518_10_1700
2140,2518,2518_10_1800
2140,2518,2518_10_1900
2140,2518,2518_10_2000
21400,2125,2125_13_0800
21400,2125,2125_13_1000
21400,2125,2125_13_1345
21400,2125,2125_13_1400
21400,2125,2125_13_1545
21400,2125,2125_13_1700
21400,2125,2125_13_1800
21400,2125,2125_13_1900
21400,2125,2125_13_2000
21403,2125,2125_13_0800
21403,2125,2125_13_1000
21403,2125,2125_13_1345
21403,2125,2125_13_1400
21403,2125,2125_13_1545
21403,2125,2125_13_1700
21403,2125,2125_13_1800
21403,2125,2125_13_1900
21403,2125,2125_13_2000
214030,2417,2417_30_0815
214030,2417,2417_30_1400
214030,2417,2417_30_1700
214030,2417,2417_30_1800
214030,2417,2417_30_1900
214030,2417,2417_30_2000
214035,2117,2117_20_0730
214035,2117,2117_20_0925
214035,2117,2117_20_1410
214035,2117,2117_20_1700
214035,2117,2117_20_1800
214035,2117,2117_20_1900
214035,2117,2117_20_2000
214039,2119,2119_20_0845
214039,2119,2119_20_1400
214039,2119,2119_20_1700
214039,2119,2119_20_1800
214039,2119,2119_20_1900
214039,2119,2119_20_2000
214039,2119,2119_91_1030
214039,2119,2119_91_1700
214039,2119,2119_91_1800
214039,2119,2119_91_1900
214039,2119,2119_91_2000
21407,2125,2125_13_0800
21407,2125,2125_13_1000
21407,2125,2125_13_1345
21407,2125,2125_13_1400
21407,2125,2125_13_1545
21407,2125,2125_13_1700
21407,2125,2125_13_1800
21407,2125,2125_13_1900
21407,2125,2125_13_2000
2141,2518,
2141,2518,2518_10_0800
2141,2518,2518_10_0915
2141,2518,2518_10_1015
2141,2518,2518_10_1330
2141,2518,2518_10_1430
2141,2518,2518_10_1530
2141,2518,2518_10_1700
2141,2518,2518_10_1800
2141,2518,2518_10_1900
2141,2518,2518_10_2000
21411,2125,2125_13_0800
21411,2125,2125_13_1000
21411,2125,2125_13_1345
21411,2125,2125_13_1400
21411,2125,2125_13_1545
21411,2125,2125_13_1700
21411,2125,2125_13_1800
21411,2125,2125_13_1900
21411,2125,2125_13_2000
21416,2211,2211_21_0600
21416,2211,2211_22_0900
21416,2211,2211_23_1100
21416,2211,2211_24_1430
21416,2211,2211_24_1700
21416,2211,2211_24_1800
21416,2211,2211_24_1900
21416,2211,2211_24_2000
21418,2211,2211_21_0600
21418,2211,2211_22_0900
21418,2211,2211_23_1100
21418,2211,2211_24_1430
21418,2211,2211_24_1700
21418,2211,2211_24_1800
21418,2211,2211_24_1900
21418,2211,2211_24_2000
2142,2518,
2142,2518,2518_10_0800
2142,2518,2518_10_0915
2142,2518,2518_10_1015
2142,2518,2518_10_1330
2142,2518,2518_10_1430
2142,2518,2518_10_1530
2142,2518,2518_10_1700
2142,2518,2518_10_1800
2142,2518,2518_10_1900
2142,2518,2518_10_2000
21422,2401,2401_10_0645
21422,2401,2401_10_0930
21422,2401,2401_10_1310
21422,2401,2401_10_1400
21422,2401,2401_10_1500
21422,2401,2401_10_1700
21422,2401,2401_10_1800
21422,2401,2401_10_1900
21422,2401,2401_10_2000
21423,2401,2401_10_0645
21423,2401,2401_10_0930
21423,2401,2401_10_1310
21423,2401,2401_10_1400
21423,2401,2401_10_1500
21423,2401,2401_10_1700
21423,2401,2401_10_1800
21423,2401,2401_10_1900
21423,2401,2401_10_2000
21430,2518,2518_60_0745
21430,2518,2518_60_0915
21430,2518,2518_60_1030
21430,2518,2518_60_1330
21430,2518,2518_60_1500
21430,2518,2518_60_1525
21430,2518,2518_60_1700
21430,2518,2518_60_1800
21430,2518,2518_60_1900
21430,2518,2518_60_2000
21431,2518,2518_20_0745
21431,2518,2518_20_0915
21431,2518,2518_20_1030
21431,2518,2518_20_1330
21431,2518,2518_20_1500
21431,2518,2518_20_1525
21431,2518,2518_20_1615
21431,2518,2518_20_1645
21431,2518,2518_20_1700
21431,2518,2518_20_1800
21431,2518,2518_20_1900
21431,2518,2518_20_2000
21434,2518,2518_20_0745
21434,2518,2518_20_0915
21434,2518,2518_20_1030
21434,2518,2518_20_1330
21434,2518,2518_20_1500
21434,2518,2518_20_1525
21434,2518,2518_20_1615
21434,2518,2518_20_1645
21434,2518,2518_20_1700
21434,2518,2518_20_1800
21434,2518,2518_20_1900
21434,2518,2518_20_2000
21435,2518,2518_60_0745
21435,2518,2518_60_0915
21435,2518,2518_60_1030
21435,2518,2518_60_1330
21435,2518,2518_60_1500
21435,2518,2518_60_1525
21435,2518,2518_60_1700
21435,2518,2518_60_1800
21435,2518,2518_60_1900
21435,2518,2518_60_2000
214350,2401,2401_23_0630
214350,2401,2401_23_0930
214350,2401,2401_23_1320
214350,2401,2401_23_1345
214350,2401,2401_23_1700
214350,2401,2401_23_1800
214350,2401,2401_23_1900
214350,2401,2401_23_2000
21436,2214,2214_31_0830
21436,2214,2214_32_1030
21436,2214,2214_33_1400
21436,2214,2214_34_1545
21436,2214,2214_34_1700
21436,2214,2214_34_1800
21436,2214,2214_34_1900
21436,2214,2214_34_2000
21439,2214,2214_31_0830
21439,2214,2214_32_1030
21439,2214,2214_33_1400
21439,2214,2214_34_1545
21439,2214,2214_34_1700
21439,2214,2214_34_1800
21439,2214,2214_34_1900
21439,2214,2214_34_2000
21440,2214,2214_31_0830
21440,2214,2214_32_1030
21440,2214,2214_33_1400
21440,2214,2214_34_1545
21440,2214,2214_34_1700
21440,2214,2214_34_1800
21440,2214,2214_34_1900
21440,2214,2214_34_2000
21441,2214,2214_31_0830
21441,2214,2214_32_1030
21441,2214,2214_33_1400
21441,2214,2214_34_1545
21441,2214,2214_34_1700
21441,2214,2214_34_1800
21441,2214,2214_34_1900
21441,2214,2214_34_2000
21443,2214,2214_31_0830
21443,2214,2214_32_1030
21443,2214,2214_33_1400
21443,2214,2214_34_1545
21443,2214,2214_34_1700
21443,2214,2214_34_1800
21443,2214,2214_34_1900
21443,2214,2214_34_2000
214454,2201,2201_11_0825
214454,2201,2201_12_1010
214454,2201,2201_13_1250
214454,2201,2201_14_1440
214454,2201,2201_15_1600
214454,2201,2201_15_1700
214454,2201,2201_15_1800
214454,2201,2201_15_1900
214454,2201,2201_15_2000
21446,2214,2214_31_0830
21446,2214,2214_32_1030
21446,2214,2214_33_1400
21446,2214,2214_34_1545
21446,2214,2214_34_1700
21446,2214,2214_34_1800
21446,2214,2214_34_1900
21446,2214,2214_34_2000
214481,2201,2201_43_1350
214481,2201,2201_61_0600
214481,2201,2201_62_0820
214481,2201,2201_63_1010
214481,2201,2201_64_1210
214481,2201,2201_65_1510
214481,2201,2201_65_1700
214481,2201,2201_65_1800
214481,2201,2201_65_1900
214481,2201,2201_65_2000
21449,2214,2214_31_0830
21449,2214,2214_32_1030
21449,2214,2214_33_1400
21449,2214,2214_34_1545
21449,2214,2214_34_1700
21449,2214,2214_34_1800
21449,2214,2214_34_1900
21449,2214,2214_34_2000
2145,2518,
2145,2518,2518_10_0800
2145,2518,2518_10_0915
2145,2518,2518_10_1015
2145,2518,2518_10_1330
2145,2518,2518_10_1430
2145,2518,2518_10_1530
2145,2518,2518_10_1700
2145,2518,2518_10_1800
2145,2518,2518_10_1900
2145,2518,2518_10_2000
21453,2214,2214_31_0830
21453,2214,2214_32_1030
21453,2214,2214_33_1400
21453,2214,2214_34_1545
21453,2214,2214_34_1700
21453,2214,2214_34_1800
21453,2214,2214_34_1900
21453,2214,2214_34_2000
21455,2401,2401_21_0645
21455,2401,2401_21_0930
21455,2401,2401_21_1310
21455,2401,2401_21_1400
21455,2401,2401_21_1455
21455,2401,2401_21_1700
21455,2401,2401_21_1800
21455,2401,2401_21_1900
21455,2401,2401_21_2000
2146,2518,
2146,2518,2518_10_0800
2146,2518,2518_10_0915
2146,2518,2518_10_1015
2146,2518,2518_10_1330
2146,2518,2518_10_1430
2146,2518,2518_10_1530
2146,2518,2518_10_1700
2146,2518,2518_10_1800
2146,2518,2518_10_1900
2146,2518,2518_10_2000
21462,2515,2515_10_0800
21462,2515,2515_10_1015
21462,2515,2515_10_1330
21462,2515,2515_10_1500
21462,2515,2515_10_1700
21462,2515,2515_10_1800
21462,2515,2515_10_1900
21462,2515,2515_10_2000
21465,2515,2515_10_0800
21465,2515,2515_10_1015
21465,2515,2515_10_1330
21465,2515,2515_10_1500
21465,2515,2515_10_1700
21465,2515,2515_10_1800
21465,2515,2515_10_1900
21465,2515,2515_10_2000
21469,2521,2521_40_0800
21469,2521,2521_40_1000
21469,2521,2521_40_1315
21469,2521,2521_40_1515
21469,2521,2521_40_1700
21469,2521,2521_40_1800
21469,2521,2521_40_1900
21469,2521,2521_40_2000
2147,2518,
2147,2518,2518_10_0800
2147,2518,2518_10_0915
2147,2518,2518_10_1015
2147,2518,2518_10_1330
2147,2518,2518_10_1430
2147,2518,2518_10_1530
2147,2518,2518_10_1700
2147,2518,2518_10_1800
2147,2518,2518_10_1900
2147,2518,2518_10_2000
21470,2521,2521_40_0800
21470,2521,2521_40_1000
21470,2521,2521_40_1315
21470,2521,2521_40_1515
21470,2521,2521_40_1700
21470,2521,2521_40_1800
21470,2521,2521_40_1900
21470,2521,2521_40_2000
21471,2521,2521_40_0800
21471,2521,2521_40_1000
21471,2521,2521_40_1315
21471,2521,2521_40_1515
21471,2521,2521_40_1700
21471,2521,2521_40_1800
21471,2521,2521_40_1900
21471,2521,2521_40_2000
21472,2521,2521_40_0800
21472,2521,2521_40_1000
21472,2521,2521_40_1315
21472,2521,2521_40_1515
21472,2521,2521_40_1700
21472,2521,2521_40_1800
21472,2521,2521_40_1900
21472,2521,2521_40_2000
214731,2518,2518_40_0745
214731,2518,2518_40_0915
214731,2518,2518_40_1030
214731,2518,2518_40_1330
214731,2518,2518_40_1500
214731,2518,2518_40_1525
214731,2518,2518_40_1700
214731,2518,2518_40_1700
214731,2518,2518_40_1800
214731,2518,2518_40_1900
214731,2518,2518_40_2000
214734,2522,2522_20_0800
214734,2522,2522_20_1000
214734,2522,2522_20_1330
214734,2522,2522_20_1530
214734,2522,2522_20_1700
214734,2522,2522_20_1800
214734,2522,2522_20_1900
214734,2522,2522_20_2000
214740,2120,2120_81_0805
214740,2120,2120_81_1015
214740,2120,2120_81_1335
214740,2120,2120_81_1405
214740,2120,2120_81_1535
214740,2120,2120_81_1700
214740,2120,2120_81_1800
214740,2120,2120_81_1900
214740,2120,2120_81_2000
21476,2521,2521_40_0800
21476,2521,2521_40_1000
21476,2521,2521_40_1315
21476,2521,2521_40_1515
21476,2521,2521_40_1700
21476,2521,2521_40_1800
21476,2521,2521_40_1900
21476,2521,2521_40_2000
214773,2119,2119_00_0845
214773,2119,2119_00_1400
214773,2119,2119_00_1700
214773,2119,2119_00_1800
214773,2119,2119_00_1900
214773,2119,2119_00_2000
214773,2119,2119_04_1030
214773,2119,2119_04_1700
214773,2119,2119_04_1800
214773,2119,2119_04_1900
214773,2119,2119_04_2000
214773,2119,2119_05_1530
214773,2119,2119_05_1700
214773,2119,2119_05_1800
214773,2119,2119_05_1900
214773,2119,2119_05_2000
214782,2521,2521_30_0800
214782,2521,2521_30_1000
214782,2521,2521_30_1315
214782,2521,2521_30_1515
214782,2521,2521_30_1700
214782,2521,2521_30_1800
214782,2521,2521_30_1900
214782,2521,2521_30_2000
2148,2518,
2148,2518,2518_10_0800
2148,2518,2518_10_0915
2148,2518,2518_10_1015
2148,2518,2518_10_1330
2148,2518,2518_10_1430
2148,2518,2518_10_1530
2148,2518,2518_10_1700
2148,2518,2518_10_1800
2148,2518,2518_10_1900
2148,2518,2518_10_2000
21480,2521,2521_40_0800
21480,2521,2521_40_1000
21480,2521,2521_40_1315
21480,2521,2521_40_1515
21480,2521,2521_40_1700
21480,2521,2521_40_1800
21480,2521,2521_40_1900
21480,2521,2521_40_2000
21482,2521,2521_40_0800
21482,2521,2521_40_1000
21482,2521,2521_40_1315
21482,2521,2521_40_1515
21482,2521,2521_40_1700
21482,2521,2521_40_1800
21482,2521,2521_40_1900
21482,2521,2521_40_2000
21484,2521,2521_40_0800
21484,2521,2521_40_1000
21484,2521,2521_40_1315
21484,2521,2521_40_1515
21484,2521,2521_40_1700
21484,2521,2521_40_1800
21484,2521,2521_40_1900
21484,2521,2521_40_2000
214857,2111,2111_90_0835
214857,2111,2111_90_1700
214857,2111,2111_90_1800
214857,2111,2111_90_1900
214857,2111,2111_90_2000
214857,2422,2422_60_1405
214857,2422,2422_60_1700
214857,2422,2422_60_1800
214857,2422,2422_60_1900
214857,2422,2422_60_2000
214859,2125,2125_17_0800
214859,2125,2125_17_1000
214859,2125,2125_17_1345
214859,2125,2125_17_1400
214859,2125,2125_17_1545
214859,2125,2125_17_1700
214859,2125,2125_17_1800
214859,2125,2125_17_1900
214859,2125,2125_17_2000
2149,2518,
2149,2518,2518_10_0800
2149,2518,2518_10_0915
2149,2518,2518_10_1015
2149,2518,2518_10_1330
2149,2518,2518_10_1430
2149,2518,2518_10_1530
2149,2518,2518_10_1700
2149,2518,2518_10_1800
2149,2518,2518_10_1900
2149,2518,2518_10_2000
21494,2521,2521_40_0800
21494,2521,2521_40_1000
21494,2521,2521_40_1315
21494,2521,2521_40_1515
21494,2521,2521_40_1700
21494,2521,2521_40_1800
21494,2521,2521_40_1900
21494,2521,2521_40_2000
21498,2212,2212_31_0820
21498,2212,2212_32_1020
21498,2212,2212_33_1325
21498,2212,2212_34_1520
21498,2212,2212_34_1700
21498,2212,2212_34_1800
21498,2212,2212_34_1900
21498,2212,2212_34_2000
214981,2126,2126_06_0810
